Region,State,Plant,ORSPL,Unit,Full Name,County,Generation
Southeast,FL,Gulf Clean Energy Center,641,8B,Gulf Clean Energy Center 8B,Escambia County,0
Southeast,FL,Gulf Clean Energy Center,641,8C,Gulf Clean Energy Center 8C,Escambia County,0
Southeast,FL,Gulf Clean Energy Center,641,8D,Gulf Clean Energy Center 8D,Escambia County,0
Southeast,FL,Lansing Smith Generating Plant,643,4,Lansing Smith Generating Plant 4,Bay County,2071792.73
Southeast,FL,Lansing Smith Generating Plant,643,5,Lansing Smith Generating Plant 5,Bay County,2145851.66
Florida,FL,Big Bend,645,BB01,Big Bend BB01,Hillsborough County,1089356.75
Florida,FL,Big Bend,645,BB02,Big Bend BB02,Hillsborough County,1242488.5
Florida,FL,Big Bend,645,BB03,Big Bend BB03,Hillsborough County,1266002
Florida,FL,Big Bend,645,BB04,Big Bend BB04,Hillsborough County,2466244.75
Florida,FL,Big Bend,645,BB05,Big Bend BB05,Hillsborough County,0
Florida,FL,Big Bend,645,BB06,Big Bend BB06,Hillsborough County,0
Florida,FL,Big Bend,645,CT4A,Big Bend CT4A,Hillsborough County,8238.24
Florida,FL,Big Bend,645,CT4B,Big Bend CT4B,Hillsborough County,8843.39
Florida,FL,Deerhaven,663,B1,Deerhaven B1,Alachua County,239763.5
Florida,FL,Deerhaven,663,B2,Deerhaven B2,Alachua County,598215.5
Florida,FL,Deerhaven,663,CT3,Deerhaven CT3,Alachua County,7782.5
Florida,FL,J R Kelly,664,CC1,J R Kelly CC1,Alachua County,558958.25
Florida,FL,J D Kennedy,666,7,J D Kennedy 7,Duval County,12838.1
Florida,FL,J D Kennedy,666,CT8,J D Kennedy CT8,Duval County,30971.72
Florida,FL,Northside,667,3,Northside 3,Duval County,1292097.78
Florida,FL,Northside,667,1A,Northside 1A,Duval County,1112983.28
Florida,FL,Northside,667,2A,Northside 2A,Duval County,745533.05
Florida,FL,Tom G Smith,673,S-3,Tom G Smith S-3,Palm Beach County,2363.5
Florida,FL,Charles Larsen Memorial Power Plant,675,**8,Charles Larsen Memorial Power Plant **8,Polk County,85701.33
Florida,FL,C D McIntosh Jr Power Plant,676,2,C D McIntosh Jr Power Plant 2,Polk County,9836.96
Florida,FL,C D McIntosh Jr Power Plant,676,3,C D McIntosh Jr Power Plant 3,Polk County,1583916.71
Florida,FL,C D McIntosh Jr Power Plant,676,5,C D McIntosh Jr Power Plant 5,Polk County,969710.02
Florida,FL,C D McIntosh Jr Power Plant,676,MGT2,C D McIntosh Jr Power Plant MGT2,Polk County,0
Florida,FL,Indian River (683),683,**C,Indian River (683) **C,Brevard County,13152.85
Florida,FL,Indian River (683),683,**D,Indian River (683) **D,Brevard County,11520.7
Florida,FL,Arvah B Hopkins,688,1,Arvah B Hopkins 1,Leon County,191508.25
Florida,FL,Arvah B Hopkins,688,2A,Arvah B Hopkins 2A,Leon County,1075327.07
Florida,FL,Arvah B Hopkins,688,HC3,Arvah B Hopkins HC3,Leon County,103021
Florida,FL,Arvah B Hopkins,688,HC4,Arvah B Hopkins HC4,Leon County,64971.75
Florida,FL,S O Purdom,689,8,S O Purdom 8,Wakulla County,805441.25
Southeast,GA,Bowen,703,1BLR,Bowen 1BLR,Bartow County,3537826.25
Southeast,GA,Bowen,703,2BLR,Bowen 2BLR,Bartow County,2311673.5
Southeast,GA,Bowen,703,3BLR,Bowen 3BLR,Bartow County,4970573.75
Southeast,GA,Bowen,703,4BLR,Bowen 4BLR,Bartow County,4280249.25
Southeast,GA,Hammond,708,1,Hammond 1,Floyd County,6620.5
Southeast,GA,Hammond,708,2,Hammond 2,Floyd County,2768.25
Southeast,GA,Hammond,708,3,Hammond 3,Floyd County,26060.25
Southeast,GA,Hammond,708,4,Hammond 4,Floyd County,566026.25
Southeast,GA,Jack McDonough,710,3AA,Jack McDonough 3AA,Cobb County,11
Southeast,GA,Jack McDonough,710,3AB,Jack McDonough 3AB,Cobb County,4
Southeast,GA,Jack McDonough,710,3BA,Jack McDonough 3BA,Cobb County,34
Southeast,GA,Jack McDonough,710,3BB,Jack McDonough 3BB,Cobb County,46
Southeast,GA,Jack McDonough,710,4A,Jack McDonough 4A,Cobb County,2561280.35
Southeast,GA,Jack McDonough,710,4B,Jack McDonough 4B,Cobb County,2595014.73
Southeast,GA,Jack McDonough,710,5A,Jack McDonough 5A,Cobb County,2570728.96
Southeast,GA,Jack McDonough,710,5B,Jack McDonough 5B,Cobb County,2645576.52
Southeast,GA,Jack McDonough,710,6A,Jack McDonough 6A,Cobb County,3098751.87
Southeast,GA,Jack McDonough,710,6B,Jack McDonough 6B,Cobb County,3001219.59
Southeast,GA,McManus,715,3A,McManus 3A,Glynn County,1256
Southeast,GA,McManus,715,3B,McManus 3B,Glynn County,4391
Southeast,GA,McManus,715,3C,McManus 3C,Glynn County,4147
Southeast,GA,McManus,715,4A,McManus 4A,Glynn County,698
Southeast,GA,McManus,715,4B,McManus 4B,Glynn County,600
Southeast,GA,McManus,715,4C,McManus 4C,Glynn County,505
Southeast,GA,McManus,715,4D,McManus 4D,Glynn County,387
Southeast,GA,McManus,715,4E,McManus 4E,Glynn County,497
Southeast,GA,McManus,715,4F,McManus 4F,Glynn County,1282
Southeast,GA,Yates,728,Y6BR,Yates Y6BR,Coweta County,191591.36
Southeast,GA,Yates,728,Y7BR,Yates Y7BR,Coweta County,358501.18
Central,OK,Ponca,762,2,Ponca 2,Kay County,35.3
Central,OK,Ponca,762,3,Ponca 3,Kay County,45883.89
Central,OK,Ponca,762,4,Ponca 4,Kay County,15827.04
Midwest,IL,E D Edwards,856,2,E D Edwards 2,Peoria County,1262963.01
Midwest,IL,E D Edwards,856,3,E D Edwards 3,Peoria County,2046863.44
Midwest,IL,Coffeen,861,01,Coffeen 01,Montgomery County,2149648.6
Midwest,IL,Coffeen,861,02,Coffeen 02,Montgomery County,3960975.14
Midwest,IL,"Grand Tower Energy Center, LLC",862,CT01,"Grand Tower Energy Center, LLC CT01",Jackson County,103047.89
Midwest,IL,"Grand Tower Energy Center, LLC",862,CT02,"Grand Tower Energy Center, LLC CT02",Jackson County,234628.64
Mid-Atlantic,IL,Joliet 9,874,5,Joliet 9 5,Will County,51131.5
Mid-Atlantic,IL,Kincaid Generating Station,876,1,Kincaid Generating Station 1,Christian County,2420345.82
Mid-Atlantic,IL,Kincaid Generating Station,876,2,Kincaid Generating Station 2,Christian County,2723354.12
Mid-Atlantic,IL,Powerton,879,51,Powerton 51,Tazewell County,1044422.25
Mid-Atlantic,IL,Powerton,879,52,Powerton 52,Tazewell County,1033382.5
Mid-Atlantic,IL,Powerton,879,61,Powerton 61,Tazewell County,1681788
Mid-Atlantic,IL,Powerton,879,62,Powerton 62,Tazewell County,1648200.25
Mid-Atlantic,IL,Waukegan,883,7,Waukegan 7,Lake County,919421.5
Mid-Atlantic,IL,Waukegan,883,8,Waukegan 8,Lake County,1094120.75
Mid-Atlantic,IL,Waukegan,883,311,Waukegan 311,Lake County,0
Mid-Atlantic,IL,Waukegan,883,312,Waukegan 312,Lake County,0
Mid-Atlantic,IL,Waukegan,883,321,Waukegan 321,Lake County,0
Mid-Atlantic,IL,Waukegan,883,322,Waukegan 322,Lake County,0
Mid-Atlantic,IL,Will County,884,3,Will County 3,Will County,0
Mid-Atlantic,IL,Will County,884,4,Will County 4,Will County,454018
Mid-Atlantic,IL,Fisk,886,311,Fisk 311,Cook County,0
Mid-Atlantic,IL,Fisk,886,312,Fisk 312,Cook County,0
Mid-Atlantic,IL,Fisk,886,321,Fisk 321,Cook County,0
Mid-Atlantic,IL,Fisk,886,322,Fisk 322,Cook County,0
Mid-Atlantic,IL,Fisk,886,331,Fisk 331,Cook County,0
Mid-Atlantic,IL,Fisk,886,332,Fisk 332,Cook County,0
Mid-Atlantic,IL,Fisk,886,341,Fisk 341,Cook County,0
Mid-Atlantic,IL,Fisk,886,342,Fisk 342,Cook County,0
Midwest,IL,Joppa Steam,887,1,Joppa Steam 1,Massac County,875026.07
Midwest,IL,Joppa Steam,887,2,Joppa Steam 2,Massac County,801348.11
Midwest,IL,Joppa Steam,887,3,Joppa Steam 3,Massac County,685802.46
Midwest,IL,Joppa Steam,887,4,Joppa Steam 4,Massac County,530809.94
Midwest,IL,Joppa Steam,887,5,Joppa Steam 5,Massac County,627033.28
Midwest,IL,Joppa Steam,887,6,Joppa Steam 6,Massac County,729088.81
Midwest,IL,Baldwin Energy Complex,889,1,Baldwin Energy Complex 1,Randolph County,4256973.27
Midwest,IL,Baldwin Energy Complex,889,2,Baldwin Energy Complex 2,Randolph County,4248868.74
Midwest,IL,Baldwin Energy Complex,889,3,Baldwin Energy Complex 3,Randolph County,0
Midwest,IL,Havana,891,9,Havana 9,Mason County,2848786.5
Midwest,IL,Hennepin Power Station,892,1,Hennepin Power Station 1,Putnam County,438326.82
Midwest,IL,Hennepin Power Station,892,2,Hennepin Power Station 2,Putnam County,1378893.44
Midwest,IL,Venice,913,CT03,Venice CT03,Madison County,27375.04
Midwest,IL,Venice,913,CT04,Venice CT04,Madison County,21690.24
Midwest,IL,Venice,913,CT05,Venice CT05,Madison County,2944.48
Midwest,IL,Venice,913,CT2A,Venice CT2A,Madison County,5138.09
Midwest,IL,Venice,913,CT2B,Venice CT2B,Madison County,5101.73
Midwest,IL,Dallman,963,4,Dallman 4,Sangamon County,1379313.83
Midwest,IL,Dallman,963,31,Dallman 31,Sangamon County,276744.57
Midwest,IL,Dallman,963,32,Dallman 32,Sangamon County,260184.89
Midwest,IL,Dallman,963,33,Dallman 33,Sangamon County,840500.78
Midwest,IL,Marion,976,4,Marion 4,Williamson County,1104294.05
Midwest,IL,Marion,976,5,Marion 5,Williamson County,3445.95
Midwest,IL,Marion,976,6,Marion 6,Williamson County,3540.35
Midwest,IL,Marion,976,123,Marion 123,Williamson County,674434.11
Mid-Atlantic,IN,Clifty Creek,983,1,Clifty Creek 1,Jefferson County,1253724.73
Mid-Atlantic,IN,Clifty Creek,983,2,Clifty Creek 2,Jefferson County,1246042.24
Mid-Atlantic,IN,Clifty Creek,983,3,Clifty Creek 3,Jefferson County,909673.81
Mid-Atlantic,IN,Clifty Creek,983,4,Clifty Creek 4,Jefferson County,1285802.54
Mid-Atlantic,IN,Clifty Creek,983,5,Clifty Creek 5,Jefferson County,1280823.32
Mid-Atlantic,IN,Clifty Creek,983,6,Clifty Creek 6,Jefferson County,682823.02
Midwest,IN,IPL - Harding Street Station (EW Stout),990,50,IPL - Harding Street Station (EW Stout) 50,Marion County,139661.19
Midwest,IN,IPL - Harding Street Station (EW Stout),990,60,IPL - Harding Street Station (EW Stout) 60,Marion County,126014.53
Midwest,IN,IPL - Harding Street Station (EW Stout),990,70,IPL - Harding Street Station (EW Stout) 70,Marion County,731886.03
Midwest,IN,IPL - Harding Street Station (EW Stout),990,GT4,IPL - Harding Street Station (EW Stout) GT4,Marion County,33917.03
Midwest,IN,IPL - Harding Street Station (EW Stout),990,GT5,IPL - Harding Street Station (EW Stout) GT5,Marion County,22066.74
Midwest,IN,IPL - Harding Street Station (EW Stout),990,GT6,IPL - Harding Street Station (EW Stout) GT6,Marion County,260958
Midwest,IN,IPL - Eagle Valley Generating Station,991,GT1,IPL - Eagle Valley Generating Station GT1,Morgan County,0
Midwest,IN,IPL - Eagle Valley Generating Station,991,GT2,IPL - Eagle Valley Generating Station GT2,Morgan County,0
Midwest,IN,C. C. Perry K Steam Plant,992,11,C. C. Perry K Steam Plant 11,Marion County,0
Midwest,IN,C. C. Perry K Steam Plant,992,12,C. C. Perry K Steam Plant 12,Marion County,0
Midwest,IN,C. C. Perry K Steam Plant,992,13,C. C. Perry K Steam Plant 13,Marion County,0
Midwest,IN,C. C. Perry K Steam Plant,992,14,C. C. Perry K Steam Plant 14,Marion County,0
Midwest,IN,C. C. Perry K Steam Plant,992,16,C. C. Perry K Steam Plant 16,Marion County,0
Midwest,IN,IPL - Petersburg Generating Station,994,1,IPL - Petersburg Generating Station 1,Pike County,1495636.06
Midwest,IN,IPL - Petersburg Generating Station,994,2,IPL - Petersburg Generating Station 2,Pike County,2726768.81
Midwest,IN,IPL - Petersburg Generating Station,994,3,IPL - Petersburg Generating Station 3,Pike County,3115604.51
Midwest,IN,IPL - Petersburg Generating Station,994,4,IPL - Petersburg Generating Station 4,Pike County,3052952.81
Midwest,IN,Bailly Generating Station,995,7,Bailly Generating Station 7,Porter County,821148.02
Midwest,IN,Bailly Generating Station,995,8,Bailly Generating Station 8,Porter County,1040648.79
Midwest,IN,Bailly Generating Station,995,10,Bailly Generating Station 10,Porter County,113.6
Midwest,IN,Michigan City Generating Station,997,12,Michigan City Generating Station 12,LaPorte County,1417438.61
Midwest,IN,Cayuga,1001,1,Cayuga 1,Vermillion County,3532892.89
Midwest,IN,Cayuga,1001,2,Cayuga 2,Vermillion County,2627173.42
Midwest,IN,Cayuga,1001,4,Cayuga 4,Vermillion County,248.96
Midwest,IN,Connersville Peaking Station,1002,1A,Connersville Peaking Station 1A,Fayette County,25.3
Midwest,IN,Connersville Peaking Station,1002,1B,Connersville Peaking Station 1B,Fayette County,25.3
Midwest,IN,Connersville Peaking Station,1002,2A,Connersville Peaking Station 2A,Fayette County,25.78
Midwest,IN,Connersville Peaking Station,1002,2B,Connersville Peaking Station 2B,Fayette County,28.52
Midwest,IN,Edwardsport Generating Station,1004,CTG1,Edwardsport Generating Station CTG1,Knox County,1733298.32
Midwest,IN,Edwardsport Generating Station,1004,CTG2,Edwardsport Generating Station CTG2,Knox County,1719156.21
Midwest,IN,Noblesville,1007,CT3,Noblesville CT3,Hamilton County,139517.36
Midwest,IN,Noblesville,1007,CT4,Noblesville CT4,Hamilton County,143039.74
Midwest,IN,Noblesville,1007,CT5,Noblesville CT5,Hamilton County,149100.96
Midwest,IN,R Gallagher,1008,2,R Gallagher 2,Floyd County,125024.38
Midwest,IN,R Gallagher,1008,4,R Gallagher 4,Floyd County,109943.41
Midwest,IN,Broadway Avenue Generating Station,1011,1,Broadway Avenue Generating Station 1,Vanderburgh County,0
Midwest,IN,Broadway Avenue Generating Station,1011,2,Broadway Avenue Generating Station 2,Vanderburgh County,3775.98
Midwest,IN,F B Culley Generating Station,1012,2,F B Culley Generating Station 2,Warrick County,197439.01
Midwest,IN,F B Culley Generating Station,1012,3,F B Culley Generating Station 3,Warrick County,1802417.31
Carolinas,NC,Butler-Warner Generation Plant,1016,GT-1,Butler-Warner Generation Plant GT-1,Cumberland County,1689
Carolinas,NC,Butler-Warner Generation Plant,1016,GT-2,Butler-Warner Generation Plant GT-2,Cumberland County,1904
Carolinas,NC,Butler-Warner Generation Plant,1016,GT-3,Butler-Warner Generation Plant GT-3,Cumberland County,1693
Carolinas,NC,Butler-Warner Generation Plant,1016,GT-4,Butler-Warner Generation Plant GT-4,Cumberland County,822
Carolinas,NC,Butler-Warner Generation Plant,1016,GT-5,Butler-Warner Generation Plant GT-5,Cumberland County,674
Carolinas,NC,Butler-Warner Generation Plant,1016,GT-6,Butler-Warner Generation Plant GT-6,Cumberland County,1694
Carolinas,NC,Butler-Warner Generation Plant,1016,GT-7,Butler-Warner Generation Plant GT-7,Cumberland County,1563
Carolinas,NC,Butler-Warner Generation Plant,1016,GT-8,Butler-Warner Generation Plant GT-8,Cumberland County,1678
Mid-Atlantic,IN,Whitewater Valley,1040,1,Whitewater Valley 1,Wayne County,14708.57
Mid-Atlantic,IN,Whitewater Valley,1040,2,Whitewater Valley 2,Wayne County,29902.38
Midwest,IA,Dubuque,1046,1,Dubuque 1,Dubuque County,142.63
Midwest,IA,Dubuque,1046,5,Dubuque 5,Dubuque County,0
Midwest,IA,Dubuque,1046,6,Dubuque 6,Dubuque County,0
Midwest,IA,Lansing,1047,4,Lansing 4,Allamakee County,1080948.71
Midwest,IA,Milton L Kapp,1048,2,Milton L Kapp 2,Clinton County,29782.24
Midwest,IA,Marshalltown CTs,1068,1A,Marshalltown CTs 1A,Marshall County,2556.25
Midwest,IA,Marshalltown CTs,1068,1B,Marshalltown CTs 1B,Marshall County,2746.52
Midwest,IA,Marshalltown CTs,1068,2A,Marshalltown CTs 2A,Marshall County,4112.67
Midwest,IA,Marshalltown CTs,1068,2B,Marshalltown CTs 2B,Marshall County,3890.76
Midwest,IA,Marshalltown CTs,1068,3A,Marshalltown CTs 3A,Marshall County,2582.45
Midwest,IA,Marshalltown CTs,1068,3B,Marshalltown CTs 3B,Marshall County,2551.22
Midwest,IA,Prairie Creek,1073,3,Prairie Creek 3,Linn County,0
Midwest,IA,Prairie Creek,1073,4,Prairie Creek 4,Linn County,0
Midwest,IA,Sutherland,1077,1,Sutherland 1,Marshall County,0
Midwest,IA,Sutherland,1077,3,Sutherland 3,Marshall County,0
Midwest,IA,Riverside (1081),1081,9,Riverside (1081) 9,Scott County,6511.37
Midwest,IA,Walter Scott Jr. Energy Center,1082,3,Walter Scott Jr. Energy Center 3,Pottawattamie County,5028634.25
Midwest,IA,Walter Scott Jr. Energy Center,1082,4,Walter Scott Jr. Energy Center 4,Pottawattamie County,4186459.5
Midwest,IA,George Neal North,1091,3,George Neal North 3,Woodbury County,2321643.5
Midwest,IA,Burlington (IA),1104,1,Burlington (IA) 1,Des Moines County,1180746.58
Midwest,IA,Centerville,1105,1,Centerville 1,Appanoose County,0
Midwest,IA,Centerville,1105,2,Centerville 2,Appanoose County,129
Midwest,IA,Ames,1122,7,Ames 7,Story County,52651
Midwest,IA,Ames,1122,8,Ames 8,Story County,258566.25
Midwest,IA,Streeter Station,1131,7,Streeter Station 7,Black Hawk County,998.36
Midwest,IA,Muscatine,1167,8,Muscatine 8,Muscatine County,270770.07
Midwest,IA,Muscatine,1167,9,Muscatine 9,Muscatine County,756013.32
Midwest,IA,Summit Lake,1206,1G,Summit Lake 1G,Union County,3564.11
Midwest,IA,Summit Lake,1206,2G,Summit Lake 2G,Union County,3174.75
Central,IA,Earl F Wisdom,1217,1,Earl F Wisdom 1,Clay County,2079.31
Central,IA,Earl F Wisdom,1217,2,Earl F Wisdom 2,Clay County,8967.82
Central,KS,Cimarron River,1230,1,Cimarron River 1,Seward County,1094.45
Central,KS,Fort Dodge aka Judson Large,1233,4,Fort Dodge aka Judson Large 4,Ford County,4179.92
Central,KS,Great Bend Station aka Arthur Mullergren,1235,3,Great Bend Station aka Arthur Mullergren 3,Barton County,2193.32
Central,KS,Riverton,1239,12,Riverton 12,Cherokee County,1059303.01
Central,KS,Gordon Evans Energy Center,1240,1,Gordon Evans Energy Center 1,Sedgwick County,140350.84
Central,KS,Gordon Evans Energy Center,1240,2,Gordon Evans Energy Center 2,Sedgwick County,141633.35
Central,KS,Gordon Evans Energy Center,1240,E1CT,Gordon Evans Energy Center E1CT,Sedgwick County,10355.83
Central,KS,Gordon Evans Energy Center,1240,E2CT,Gordon Evans Energy Center E2CT,Sedgwick County,6920.44
Central,KS,Gordon Evans Energy Center,1240,E3CT,Gordon Evans Energy Center E3CT,Sedgwick County,103100.62
Central,KS,La Cygne,1241,1,La Cygne 1,Linn County,2826633.41
Central,KS,La Cygne,1241,2,La Cygne 2,Linn County,1695458.09
Central,KS,Murray Gill Energy Center,1242,3,Murray Gill Energy Center 3,Sedgwick County,41345.23
Central,KS,Murray Gill Energy Center,1242,4,Murray Gill Energy Center 4,Sedgwick County,27591.23
Central,KS,Hutchinson Energy Center,1248,CT-1,Hutchinson Energy Center CT-1,Reno County,1981.52
Central,KS,Hutchinson Energy Center,1248,CT-2,Hutchinson Energy Center CT-2,Reno County,2364.93
Central,KS,Hutchinson Energy Center,1248,CT-3,Hutchinson Energy Center CT-3,Reno County,1847.2
Central,KS,Hutchinson Energy Center,1248,CT-4,Hutchinson Energy Center CT-4,Reno County,65.11
Central,KS,Lawrence Energy Center,1250,4,Lawrence Energy Center 4,Douglas County,520627.36
Central,KS,Lawrence Energy Center,1250,5,Lawrence Energy Center 5,Douglas County,2199928.86
Central,KS,Tecumseh Energy Center,1252,9,Tecumseh Energy Center 9,Shawnee County,340649.29
Central,KS,Chanute 2,1268,14,Chanute 2 14,Neosho County,26841
Central,KS,Coffeyville,1271,4,Coffeyville 4,Montgomery County,17247.27
Central,KS,Quindaro,1295,1,Quindaro 1,Wyandotte County,3641.01
Central,KS,Quindaro,1295,2,Quindaro 2,Wyandotte County,15318.9
