Unit,Year,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Canada,Cape Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,North Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Micronesia (Federated States of),Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Iran,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia (Republic of),Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Bolivia,Poland,Portugal,Qatar,Cameroon,South Korea,Moldova,South Sudan,Sudan,Romania,Russian Federation,Rwanda,Saint Helena,Saint Lucia,Sint Maarten (Dutch part),Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Saint Kitts and Nevis,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,Tanzania,USA,Uruguay,Uzbekistan,Vanuatu,Venezuela,Viet Nam,Wallis and Futuna Islands,Yemen,Zambia,Zimbabwe,KP Annex B,Non KP Annex B,OECD,Non-OECD,EU28,Africa,Asia,Central America,Europe,Middle East,North America,Oceania,South America,Bunkers,Statistical Difference,World
MtC/yr,1989,0.75460914,2.45,21.78173199,NaN,1.343561674,NaN,0.078,31.87828014,1.93093715,0.177,75.73297157,14.65542754,18.35546718,0.531,3.197801814,3.661656645,0.266361177,28.41237161,29.14671592,0.082,0.166390418,0.213,0.017,0.061470434,5.466600242,0.39,57.89127829,0.018,1.731,23.59094057,0.224,0.073,0.123,126.3148796,0.022,0.068,0.028,8.748137925,651.4424121,14.4137282,0.014,0.408195209,0.006,0.800585437,2.256,5.899849958,9.692421466,1.183125065,1.208664776,47.81101608,58.15270718,1.187770763,13.32090829,0.106,0.016,2.799646088,5.500466647,19.62460454,0.695209007,0.032,NaN,7.822194283,0.762585628,0.158,NaN,0.170633794,14.3144945,107.2437559,0.148,1.571360197,0.049,4.99479427,276.4054689,0.899295948,19.98635908,0.129,0.028,1.143068277,0.285,0.063,0.323,0.2792357,0.732958054,8.226304272,20.71975983,0.51716228,157.3156517,35.95303937,19.71664237,8.204130992,51.88264237,8.568235712,110.4647133,1.83530132,278.8440955,2.478098826,85.33808649,1.38877703,0.006,9.763003522,3.655761558,0.064,4.64190017,2.10720147,NaN,0.180020148,10.11695455,NaN,7.4151443,2.695417171,0.281,3.917482064,0.252680098,0.152350123,13.49165425,0.034,0.113505037,0.592,NaN,0.765,0.287,98.74517105,2.8545204,0.696763339,0.008,6.244366435,0.282350123,1.207778112,NaN,0.043,0.243876729,44.12239695,0.447463019,6.946838794,0.40074142,0.283340049,11.49546586,0.001,13.46811291,NaN,2.725354002,16.46195852,NaN,0.685114037,0.555,0.608184747,5.931200853,10.61859155,1.356016989,115.2224612,11.14152633,3.900755923,2.068141034,64.478217,6.991815401,0.085416667,0.936283579,58.29678832,677.3245709,0.186515111,0.002,0.045,0.1374045,0.033,0.013,55.51834542,0.99942064,15.73378356,0.064,0.102,11.38338004,15.37701558,4.489001149,0.044,0.259845086,92.90896997,61.37686827,0.940778112,0.018,0.028,0.021,0.505393028,0.119,15.15333566,10.75808323,9.35350779,33.21291644,2.386485534,21.22932426,NaN,0.278764675,0.019,4.395475214,3.586360304,37.54652067,10.75684091,NaN,NaN,0.218670025,205.0317399,14.78879221,158.7274319,0.589955898,1350.442457,1.324410017,36.17346213,0.017,29.63184658,4.728719786,NaN,2.711532017,0.70142064,4.397831206,3943.625934,2027.432075,3179.511282,2791.546727,1200.045687,190.4329007,1541.599026,26.3451172,2170.972172,224.2584341,1575.659508,83.61490718,158.1119434,126.692,-51.261,6046.489009
MtC/yr,1990,0.71026408,1.504,20.94340617,0.111,1.388833237,0.014,0.077,30.53766862,1.812922812,0.447,75.98918551,17.00115419,17.20877523,0.532,3.385748131,4.227609846,0.289385781,28.42103822,32.88329674,0.085,0.185776078,0.137,0.035,0.065829409,5.462364967,0.737,56.4741048,0.018,1.689,21.47187278,0.159,0.057,0.344,126.6047464,0.026,0.054,0.039,8.991996743,660.5628024,15.53403604,0.017,0.321885681,0.01,0.794755762,1.305,6.397916228,9.038385129,1.267022501,1.26720957,44.8218892,33.40610922,1.098899827,14.62905968,0.088,0.016,2.497724163,4.560748674,20.63918555,0.673354182,0.018,NaN,10.11707901,0.814895112,0.194,NaN,0.219993659,15.54775837,110.0168455,0.119,1.224180908,0.048,4.681544163,287.3901477,1.024790223,22.75528487,0.151,0.029,1.356479925,0.274,0.047,0.309,0.267385781,0.695086462,7.409130914,20.04788733,0.610649715,168.2803216,41.03314063,12.78487292,8.973235727,57.1065348,9.777035749,120.0720801,2.054348166,315.3011503,2.796676827,72.73931615,1.551880388,0.006,13.8881636,3.426654613,0.058,5.405538843,2.147339875,0.402,0.127766647,9.965337086,0.054303811,9.767250548,3.223810402,0.282,3.914359019,0.257590454,0.201709488,15.28708427,0.047,0.11447142,0.530382407,NaN,0.233,0.399,86.90360426,2.699231987,0.696207874,0.008,6.414313665,0.277061875,1.155785899,NaN,0.034,0.17026408,44.33428934,0.430358448,6.946934914,0.557845584,0.19947142,10.60513202,0.002,9.744647406,0.235,3.082887292,18.51213984,NaN,0.749511741,0.584,0.585937718,5.718487271,11.28533932,1.562983331,102.6306511,12.43970686,3.205146636,0.458023576,67.53225892,6.561848804,0.118666667,1.301280889,46.73356667,701.7496319,0.146590454,0.002,0.044,0.14714809,0.028,0.013,50.62370807,0.856723633,15.72258272,0.041,0.133,12.08803655,16.92023114,4.114200259,0.04,0.199119034,85.3247667,63.2901333,1.045150688,0.029,0.025,0.022,0.482353728,0.116,15.69496256,12.05293113,10.11060552,33.27109504,2.237206714,24.39686191,NaN,0.265467786,0.021,4.634968401,3.593730128,39.98558941,10.08214151,0.008,0.002,0.206295227,192.639801,14.11097111,164.0468208,0.605137894,1397.725017,1.082721928,33.88489641,0.018,33.24835721,5.775985816,NaN,2.598626941,0.6566046,4.249261643,4060.145668,2001.45181,3289.116271,2772.481207,1222.524261,179.5442555,1573.262221,26.55723108,2201.963628,225.8389069,1611.409367,83.86647254,159.0883961,151.0953126,-158.7060638,6053.986727
MtC/yr,1991,0.662250589,1.169,21.50801089,0.111,1.381789486,0.014,0.073,31.89001182,1.75781683,0.459,76.38437879,17.98571988,16.59395569,0.486,3.235624749,4.340218118,0.325356205,26.48473238,33.71853422,0.098,0.216192496,0.147,0.048067294,0.052530089,3.862298111,0.719,59.2869738,0.018,1.448,16.39138904,0.171,0.065,0.356,124.079559,0.027,0.056,0.018,8.444924899,692.9377643,15.46267862,0.018,0.271515794,0.01,0.89717924,1.176,4.72275797,8.065292139,1.011049712,1.400605641,40.53288109,31.99415204,0.801966929,17.52755035,0.085,0.016,2.716327497,4.469875973,21.37573989,0.852584106,0.039,NaN,9.289766649,0.807079713,0.182,NaN,0.180983765,15.07239828,116.9894797,0.118,1.234160908,0.049,4.513913142,277.0120868,1.054900787,22.74861798,0.149,0.03,1.351548747,0.28,0.048,0.304,0.267411517,0.723314195,7.768208946,19.04401516,0.57797606,179.2415101,49.31639998,12.33224145,9.172146826,61.66872435,9.865895812,120.1131066,2.115337918,318.5154249,2.640778924,70.16845062,1.285576007,0.006,2.776806087,3.304964968,0.064,4.923207875,2.214756342,0.417,0.076,11.63186327,0.056312122,10.33932407,3.39083714,0.298,2.768740244,0.280580454,0.214160908,18.51932308,0.042,0.11846767,0.576030387,NaN,0.237,0.415,90.44059205,3.308135917,0.492448125,0.008,6.803109988,0.277048124,1.129002354,0.288,0.034,0.258700706,46.62113138,0.479800471,7.128294783,0.542546473,0.19646767,11.44353701,0.002,9.298399056,0.241,3.187217052,18.41644143,NaN,0.87946683,0.563,0.577905888,5.506178645,11.86440677,1.630463111,101.9045307,12.88379167,4.815849095,0.288401528,71.51700771,6.319548663,0.111166667,1.218752138,38.47346028,665.130481,0.131580454,0.002,0.046,0.117420199,0.029,0.013,72.97657644,0.921933858,11.11325127,0.047,0.149,12.29514401,14.63347968,3.819605412,0.04,0.192822557,88.89933762,65.90201872,1.129102119,0.029,0.028,0.021,0.559348664,0.089,15.7514993,12.59283944,11.51766901,36.30047017,2.157127489,26.84650516,NaN,0.286153572,0.026,4.631092945,4.192918432,41.90448076,9.721214173,0.008,0.002,0.211757897,172.6361239,15.46734406,166.2173641,0.641046642,1383.962718,1.235672735,32.71704433,0.018,31.40079262,5.775216008,NaN,2.491423541,0.650127837,4.330061695,3975.543208,2215.491446,3285.043053,2905.991601,1207.157337,187.4602289,1635.888939,26.00345781,2119.952487,247.3363877,1598.65987,84.45845781,160.7688268,146.0311982,-85.07287852,6121.554974
MtC/yr,1992,0.377052903,0.686,21.80179336,0.111,1.409673575,0.015,0.072,33.02857903,1.56111671,0.399,77.75985926,16.49330218,15.33182372,0.489,2.967752049,4.833184839,0.263734782,24.56071115,33.47647669,0.097,0.236065335,0.126,0.056052903,0.043278388,4.101408465,0.758,59.60248472,0.019,1.422,15.51309908,0.172,0.059,0.368,127.965275,0.029,0.059,0.023,8.749426092,725.1944338,16.78502916,0.018,0.346140907,0.01,1.021075177,1.049,4.539450697,8.496994191,0.832981685,1.503044521,39.32156626,28.10114454,0.763711361,15.94251507,0.085,0.016,2.953694557,6.047305944,22.05953824,0.897245106,0.043,NaN,6.690663424,0.801673575,0.177,0.027,0.201973871,14.81454002,114.2044666,0.113,1.342140907,0.049,4.16947484,263.838927,1.061161631,23.17570909,0.131,0.032,1.615150354,0.289,0.049,0.285,0.244326629,0.827027532,8.983924841,17.03298172,0.617635478,190.7087745,55.58389021,16.07241857,9.120628451,61.94241615,11.48554046,119.8718379,2.104467614,321.2179504,3.270479091,63.57510624,1.474367874,0.007,5.737404917,3.047586193,0.069815806,3.893896627,2.65473158,0.433,0.076821307,10.105069,0.056481838,5.782495082,3.324288875,0.295,2.939,0.272570454,0.214319601,20.32438776,0.063,0.12046392,0.633038415,0.015,0.247,0.466,91.21397258,3.000515284,0.522730524,0.008,7.092256401,0.273285227,1.321395807,0.314,0.033,0.357105807,46.57611546,0.429789678,7.672644139,0.647830071,0.190285227,12.62694199,0.002,9.506520904,0.25,3.270909014,19.65475485,0.064,1.153374274,0.56,0.685874057,5.543368915,13.18062359,1.807310743,99.26826627,14.04435593,7.296055053,1.017989763,77.01802482,5.753452456,0.0995,1.088424428,35.55841905,544.0004444,0.131570454,0.002,0.055,0.096739927,0.03,0.013,77.80407056,0.934347149,11.81599979,0.047,0.122,13.15847807,13.4159254,3.819872106,0.039,0.18546392,82.15866071,68.32066713,1.393554517,0.03,0.026,0.023,0.5633436,0.072,15.6787914,12.55881353,11.61600935,39.12273423,1.99089103,29.49691972,NaN,0.28129632,0.019,5.214020649,4.064355848,43.41316793,8.97937097,0.009,0.002,0.213749147,160.7702637,15.76356031,161.9825671,0.620955389,1412.134027,1.403623543,30.36850491,0.017,28.8149808,5.756798716,NaN,2.694932444,0.661601415,4.617199418,3839.961741,2154.712672,3301.727322,2692.947091,1167.837908,182.7393939,1690.643393,27.80394094,1946.01537,266.2394475,1631.470275,86.44226695,163.3163266,150.4526559,-87.51103987,6057.616029
MtC/yr,1993,0.364038512,0.637,22.36420317,0.112,1.568881927,0.018,0.074,32.08642796,0.684570014,0.435,78.93964424,16.59054016,13.21188372,0.464,3.987385874,4.74015156,0.302902831,21.18329112,33.17611475,0.103,0.29658391,0.147,0.047223605,0.066807954,3.433252587,0.872,62.31801747,0.02,1.355,15.68870435,0.171,0.062,0.378,127.6963906,0.03,0.061,0.025,9.323968241,773.9616467,17.2862221,0.019,0.357120907,0.011,1.061953899,1.39,4.668044646,7.992388099,1.28585662,1.569697175,37.65356622,25.89206504,0.703401133,16.55387953,0.085,0.017,3.184273714,6.57406897,25.30092991,1.018953899,0.027,NaN,5.203610145,0.81736272,0.159,0.027,0.202963977,15.37896398,108.8004383,0.116,1.35776102,0.051,2.706411188,261.1883678,1.210489293,22.98838804,0.136,0.033,1.522153783,0.297,0.05,0.285,0.179079954,0.763559676,9.491873337,17.34162198,0.660759685,197.2964682,60.00445647,17.22974057,9.183729524,64.29492456,12.07267321,117.7950255,2.183481273,319.3768377,3.213433796,56.01652081,1.696270936,0.008,9.061685142,2.343301578,0.069814907,3.271769056,2.830134621,0.446,0.085820057,10.56467774,0.058688197,4.457462151,3.362617158,0.322,2.82,0.279560453,0.239940963,24.7916288,0.054,0.12346017,0.636985002,0.017,0.253,0.484,92.65090263,2.528008734,0.45518598,0.008,7.686156267,0.29346017,1.447004979,0.379,0.031,0.39315156,46.61469033,0.498778884,7.561945712,0.623199884,0.212280227,12.23072465,0.002,9.970404617,0.255,3.645370285,21.06347475,0.064,1.064302599,0.544,0.775668846,6.407871754,13.35403668,2.126589959,99.4992752,13.66540652,8.364598537,1.04788476,87.83782107,4.358730486,0.068666667,0.74921526,33.19519367,516.0848805,0.133560453,0.003,0.061,0.149335426,0.03,0.013,85.51511594,0.965604533,10.30043233,0.05,0.122,13.88403735,12.73443562,3.900837895,0.039,0.17446017,87.42851758,65.99831489,1.357971446,0.031,0.02,0.028,0.556338536,0.036,15.66476911,11.90084042,12.34216628,42.2585969,1.408677523,33.53328191,NaN,0.291736575,0.023,4.891125476,4.463405793,45.66098948,7.694236054,0.011,0.002,0.211740397,139.2470996,17.89448114,158.1339471,0.694864137,1442.327479,1.211574351,31.62292413,0.017,33.8340253,6.168311911,NaN,2.354260008,0.67336272,4.437527706,3796.534684,2261.29455,3327.409196,2730.420038,1144.916396,193.6526324,1758.203427,27.74237509,1866.297961,288.7219594,1662.830772,87.59033281,172.7857735,153.1552922,-164.821014,6046.163512
MtC/yr,1994,0.350024121,0.525,23.51164723,0.111,1.055020619,0.018,0.073,33.29968361,0.732395326,0.44,80.24416223,16.70042215,11.4482968,0.46,4.027194631,5.165932288,0.202479343,17.56903849,34.0988507,0.102,0.333584818,0.145,0.055024121,0.064050235,0.874559569,0.827,65.35772926,0.022,1.28,15.26641382,0.176,0.064,0.400396106,131.8390985,0.031,0.064,0.028,10.27356882,821.5726551,18.20672821,0.019,0.58382568,0.011,1.419305081,1.128,4.465397656,8.773678491,1.23277865,1.635923338,35.89861044,23.66798554,0.442832552,17.66243884,0.083,0.018,3.377945969,3.695005833,23.15364135,1.236963979,0.009,0.23491284,5.431488644,0.599584818,0.157,0.028,0.201582099,16.84267694,107.3676079,0.12,1.193919713,0.051,1.656396106,256.6615692,1.317841613,23.57860056,0.137,0.039,1.842466626,0.334839425,0.05,0.378,0.082,0.898387709,8.482269988,16.88939067,0.644626612,208.5813228,60.85361393,19.40206257,9.490227037,71.92150052,12.9570141,116.1273568,2.235523707,334.3813921,3.61612513,46.68831849,1.752304906,0.008,10.58453128,1.69335708,0.074814008,2.843958521,3.037308952,0.457,0.085,11.94132303,0.054888172,4.298094599,3.141088979,0.347,2.855,0.345094033,0.246919713,25.38591024,0.054,0.125637613,0.683004984,0.018,0.261,0.443,96.40779324,2.163498908,0.442801405,0.009,8.074076419,0.288550453,1.691096486,0.429,0.03,0.455002326,46.77903914,0.537768091,7.6115604,0.687193855,0.210275227,9.534313967,0.002,10.49289233,0.264,4.143474993,22.93103636,0.064,1.171387709,0.595,0.927430357,6.309865713,14.77165524,2.345097301,98.14712794,13.87018645,8.230014721,1.029222431,93.95844799,3.381638674,0.09425,1.032763746,32.6612302,455.6869935,0.128818807,0.003,0.071,0.143171115,0.031,0.013,83.91737108,1.047149017,10.01594642,0.055,0.126,16.7425112,11.96175584,3.993935909,0.038,0.17145642,92.35498574,69.38702189,1.483564956,0.033,0.019,0.033,0.557238254,0.132,16.33337673,11.64808122,12.60639077,44.16528344,0.64067854,37.34831169,NaN,0.274268674,0.025,4.745078917,4.305707726,44.70064742,9.127330721,0.012,0.002,0.192094033,114.4289398,19.81565641,157.111732,0.648208685,1467.791249,1.099859047,29.55351801,0.017,35.3523044,7.034150848,NaN,2.451587572,0.653114652,4.826545768,3751.833484,2342.740389,3380.425039,2714.148834,1139.328528,196.5697317,1835.532191,29.59041139,1768.216934,301.6748802,1696.194141,88.98907282,177.8025108,159.9993777,-104.5096671,6150.063583
MtC/yr,1995,0.33600973,0.569,25.9230243,0.116,2.988074028,0.018,0.075,34.82490722,0.917055573,0.455,83.35420287,17.52345803,9.091461727,0.459,4.035777144,6.21489811,0.22460663,15.81536282,34.41128934,0.103,0.347586971,0.145,0.064449055,0.063383046,0.928708286,0.831,69.75528821,0.023,1.306,15.7033261,0.170270226,0.065,0.420383514,135.2796167,0.033,0.064,0.03,11.21455125,891.118167,15.9989784,0.02,0.424628236,0.011,1.310558239,1.669,4.650681399,6.983132609,1.219937206,1.60052283,36.01857557,22.17790604,0.573161811,16.82000413,0.083,0.022,4.304411283,6.194844765,25.97349783,1.354140229,0.035,0.253722896,4.968338758,0.683857197,0.156,0.029,0.205757298,15.86832969,109.3241955,0.117,1.257168688,0.054,0.625383514,256.5738935,1.406707517,23.72970563,0.137,0.041,1.932124098,0.345796924,0.05,0.399,0.246,1.044344979,8.533408118,16.8157414,0.672794145,221.4685554,61.86406759,20.21948297,9.769208176,74.00314548,13.60948745,123.3566885,2.503658952,337.8419279,3.604729541,44.40041896,2.021139554,0.008,14.89873863,1.231181192,0.094813108,2.50206985,3.351577224,0.466,0.088817557,12.47027223,0.055731954,4.095018375,2.488558991,0.336,2.956,0.344087783,0.247533575,32.76069857,0.068,0.127635113,0.681850802,0.018,0.277,0.499,90.88694688,2.155936135,0.467739628,0.009,8.264702278,0.302540453,1.88491757,0.442,0.029,0.546776759,47.22508373,0.563383514,7.683797905,0.751869174,0.220270226,9.709415034,0.002,10.50142469,0.258,4.304049741,22.82071032,0.064,0.802295696,0.562,1.072749016,6.463494097,16.36155488,2.674391058,98.60912963,14.9538583,8.656426457,1.139316744,102.07217,3.112829094,0.097666667,1.064663833,34.07121473,447.6700922,0.125817557,0.003,0.085,0.141679749,0.032,0.013,64.05893797,0.93585032,10.58275166,0.054,0.095,11.41970204,12.24522831,4.160604142,0.039,0.16045267,98.62558406,73.09830428,1.587199194,0.035,0.019,0.035,0.562232467,0.124,16.17798206,11.84881572,11.24458246,46.97367161,0.666727064,43.24701652,NaN,0.320617085,0.026,4.631410392,4.244672769,48.66546198,9.260973381,0.013,0.002,0.253810679,106.4044184,19.10828151,154.7036304,0.954222084,1484.50145,1.244132783,28.16656386,0.018,36.26493284,7.784794761,NaN,2.825371011,0.584337377,4.10191747,3775.678391,2447.939368,3426.974456,2796.643303,1152.146492,211.6568397,1936.381499,29.03455228,1764.004161,292.8440496,1710.824014,92.20214158,186.6695021,169.0448765,-113.3434826,6279.319153
MtC/yr,1996,0.317995339,0.55,26.41542576,0.124,2.845203343,0.019,0.08,36.7477211,0.681589475,0.461,85.25142194,18.46994744,8.52664041,0.455,4.254810185,6.536474366,0.229893515,16.15782593,35.36670976,0.084,0.335999021,0.144,0.077868592,0.059290947,1.156784951,0.752,76.74530131,0.026,1.294,15.81674206,0.192265226,0.066,0.435929635,139.3441011,0.039,0.064,0.034,12.99904774,930.2255979,16.22776301,0.021,0.466714146,0.013,1.279131145,2.002,4.811465383,7.334194395,1.141176347,1.696091039,36.74910311,19.54382654,0.625938116,20.43599867,0.085,0.02,4.693683586,6.557173984,27.67698267,1.227884227,0.031,0.274897839,5.165237536,0.762732816,0.164,0.029,0.221934296,17.48317413,113.5888517,0.118,1.297407664,0.054,1.106746505,262.0563045,1.492526538,24.31729025,0.141,0.042,1.793216012,0.36557073,0.05,0.414,0.282,1.061884227,7.890169604,17.2426264,0.687809804,239.8545209,69.65259008,18.9094854,10.21041477,74.7837778,14.1746048,121.3323073,2.644026343,341.1232772,3.773587255,40.66666637,2.49862772,0.009,13.62270656,1.54590577,0.127934296,2.522800648,3.489520107,0.474,0.091632613,11.95327607,0.056210866,4.273695382,2.501495627,0.384,3.202,0.370897839,0.246795679,33.87469842,0.079,0.132632613,0.674117948,0.018,0.29,0.532,94.82041353,2.18977238,0.547499675,0.01,8.478608255,0.279591357,1.966042401,0.47,0.028,0.670112766,49.80163688,0.596370922,8.01725666,0.777118815,0.245265226,10.75344207,0.002,11.35202888,0.283,4.084866989,25.52877254,0.064,1.248641953,0.597,1.014976798,6.600444159,16.71770786,2.667723534,102.4303069,14.21890731,8.789236824,1.209468569,109.5878476,3.189707969,0.10075,1.098697941,35.01027065,438.577788,0.129897839,0.003,0.089,0.132532705,0.034,0.013,70.48680329,0.999793721,12.38885108,0.064,0.107,13.46868171,12.32683815,4.341108115,0.039,0.155,99.20482175,69.71833948,1.902338297,0.036,0.019,0.036,0.568226679,0.093,17.24727699,12.03560737,11.55083975,49.21995931,0.770328924,48.38002502,NaN,0.345297762,0.021,5.603203683,4.525339814,53.42541016,8.352544731,0.013,0.002,0.282754423,95.90880658,11.03411967,160.6150278,0.925814349,1535.531309,1.475010147,28.89521179,0.023,33.38962829,9.285739004,NaN,2.873054845,0.501366408,4.064017692,3845.939495,2554.960008,3533.969039,2866.930463,1180.424086,216.5864536,2021.477516,31.0258779,1776.523007,295.5358236,1769.855824,94.48698382,195.4070167,183.2669495,-164.1394031,6420.027049
MtC/yr,1997,0.295980948,0.421,23.74572749,0.127,2.005417317,0.019,0.084,37.54313653,0.886037983,0.476,87.55313766,18.40966466,8.134241239,0.372,4.71826712,6.808960679,0.242603334,17.07036997,33.85557441,0.106,0.327006526,0.143,0.102848804,0.062048666,2.283099248,0.764,80.94575764,0.027,1.346,15.06048575,0.219075283,0.068,0.416226185,143.355096,0.04,0.067,0.039,15.13381032,931.9184734,17.40481181,0.022,0.63844517,0.013,1.341884449,1.914,5.101785363,6.689165563,1.194254317,1.719760122,35.71225822,17.77636643,0.514855961,17.86833404,0.089,0.022,4.873618064,4.96862893,29.34279208,1.473327644,0.079,0.234520452,5.044301467,0.813135765,0.161,0.03,0.213547021,17.11743207,111.749421,0.123,1.303006526,0.054,1.207735711,254.4616154,1.693278056,25.60158413,0.142,0.046,2.047374173,0.380526978,0.055,0.434,0.373,1.11390306,8.323563029,16.85477617,0.713870806,249.740533,76.66389742,18.58046542,10.57651671,72.8982748,14.97376541,122.670748,2.747842609,339.3469247,3.841046394,38.41956786,2.216086587,0.007,14.92102855,1.521027736,0.163924402,2.376315099,4.130012731,0.483,0.094815057,12.20156439,0.059597928,4.113044626,2.324989566,0.406,2.9,0.449075283,0.258561357,33.71388587,0.09,0.142260226,0.686421243,0.018,0.294,0.545,101.093446,2.098364629,0.588246196,0.009,8.647311153,0.301451696,2.031791649,0.483,0.028,0.753150587,47.84180736,0.49635833,8.557884609,0.849782085,0.247260226,11.47956439,0.002,11.38070677,0.236,4.187606289,25.59704255,0.065,1.526554864,0.703,1.135040258,7.436027726,19.12189134,2.970268221,100.046429,15.04060503,10.20565693,0.861464748,116.7538395,1.9927247,0.123166667,1.347805481,32.55073462,409.9720047,0.134520452,0.003,0.084,0.138697017,0.035,0.013,58.89649071,0.868546556,13.31678066,0.093,0.099,15.84927786,12.33742147,4.430402808,0.039,0.147,105.1093588,73.1601315,2.052281514,0.039,0.013,0.036,0.574220892,0.328,15.86591448,11.74536454,11.03459848,53.03070224,0.58649594,49.9579515,NaN,0.239897926,0.027,5.003404031,4.575913934,56.77483628,8.339489866,0.015,0.002,0.294787204,92.86129841,11.21007494,153.5165763,0.770464748,1556.73873,1.504676819,29.20395906,0.023,36.43109354,12.09313841,NaN,3.608429399,0.642382939,3.901258478,3815.973486,2609.403193,3558.607917,2866.768762,1156.095051,221.8013059,2055.454572,31.15845988,1721.688115,290.2165534,1801.342272,97.23292762,206.4814727,193.2388802,-91.5060052,6527.109553
MtC/yr,1998,0.280966557,0.478,29.09957155,0.134,1.984062711,0.021,0.087,38.03342011,0.930969397,0.49,91.34391554,18.30086355,8.642205652,0.458,5.012429658,6.525959262,0.30600819,16.21392428,35.55816393,0.101,0.325972775,0.142,0.100208197,0.003424908,2.879720047,0.912,84.14457424,0.028,1.408,14.3357696,0.234069032,0.068,0.528208197,145.8069043,0.043,0.068,0.041,15.50415551,891.3489685,17.6347498,0.024,0.212,0.013,1.428891775,1.797,5.29428014,6.647768809,0.065919414,1.799605209,34.15001708,16.03952828,0.451648517,16.71108486,0.086,0.021,4.980488476,6.090268381,33.15099857,1.564319645,0.045,0.159882839,4.615062461,0.859008262,0.17,0.032,0.207724918,16.20498498,117.300482,0.122,1.352972775,0.058,1.347881065,252.2938127,1.70466504,26.91724106,0.144,0.048,2.35790488,0.402924646,0.047,0.452,0.336,1.250599977,10.62337565,16.74352892,0.719283964,254.7896447,58.98059948,19.67835055,11.09446026,83.51699092,15.28638058,125.6114431,2.64575191,328.5236172,3.889699251,36.87056835,2.700878458,0.008,14.07221379,1.613847431,0.184914508,2.27317452,4.452926476,0.492,0.101813806,12.32503305,0.062564016,4.336255516,2.084981715,0.425,3.443,0.472882839,0.251648517,30.8709195,0.082,0.208,0.686695037,0.019,0.292,0.592,106.4899958,2.098108079,0.619313305,0.008,8.683529417,0.303600388,2.193520492,0.5,0.027,0.606795574,48.1446946,0.494,8.169878003,0.92572622,0.260255226,10.25866698,0.002,11.45105438,0.399,4.477637679,26.40340631,0.065,1.60745244,0.781,1.21828692,7.525113968,18.62799107,2.981400205,92.06919503,16.26572508,8.807599166,0.856194455,99.2216867,1.758694651,0.10675,1.169222775,28.59051832,405.2544278,0.131510452,0.003,0.084,0.007655678,0.036,0.013,56.55854689,0.909677682,14.02282802,0.118,0.099,13.19771033,12.05653698,4.352681124,0.039,0.14,102.831953,75.50108374,2.11143877,0.041,0.015,0.044,0.574215105,0.331,16.02540257,12.17585893,13.57710953,53.99922548,0.680788488,44.36453261,NaN,0.352065229,0.024,5.201593425,4.860408478,56.78010463,8.740435,0.016,0.002,0.336807485,87.62751604,22.02031939,154.8815991,0.677263487,1569.957475,1.539324682,32.46341867,0.022,45.52460521,12.70598262,NaN,3.292452717,0.622062711,3.859070973,3812.805538,2581.706759,3558.313356,2836.198942,1154.199343,227.9830721,1968.313422,30.92150575,1711.209529,311.8217612,1822.413375,100.6265185,221.2221141,205.5614014,-53.95364041,6546.120059
